"Rule ID","Description","Help","Help URL","Impact","Manual","Needs Review","IGT","Selector","Summary","Source Code","Tags","Found By","Test Title","Test URL","Share URL","Created At"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"","".Department_input""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has an empty title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input name=""Department"" id=""Department"" title="""" class=""custom-combobox-input ui-widget-content Department_input ui-autocomplete-input"" autocomplete=""off"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.076Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#streetaddress""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""streetaddress"" id=""streetaddress"" class=""txt em-insert-specialchars-input"" maxlength=""80"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.087Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#streetaddress2""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""streetaddress2"" id=""streetaddress2"" class=""txt em-insert-specialchars-input"" maxlength=""80"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.103Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#streetaddress3""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""streetaddress3"" id=""streetaddress3"" class=""txt em-insert-specialchars-input"" maxlength=""80"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.109Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#streetaddress4""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""streetaddress4"" id=""streetaddress4"" class=""txt em-insert-specialchars-input"" maxlength=""80"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.116Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#city""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""city"" id=""city"" class=""txt em-insert-specialchars-input"" maxlength=""50"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.121Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#state_or_province""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""state_or_province"" id=""state_or_province"" class=""txt em-insert-specialchars-input"" maxlength=""50"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.126Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""#zip_or_postal_code""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input type=""text"" name=""zip_or_postal_code"" id=""zip_or_postal_code"" class=""txt em-insert-specialchars-input"" maxlength=""20"" value="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.135Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""input[value=\""work\""][name=\""addrtype\""][type=\""radio\""]""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input name=""addrtype"" type=""radio"" value=""work"" class=""radio"" checked="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.141Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""input[value=\""home\""][name=\""addrtype\""][type=\""radio\""]""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input name=""addrtype"" type=""radio"" value=""home"" class=""radio"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.149Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""input[value=\""other\""]""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input name=""addrtype"" type=""radio"" value=""other"" class=""radio"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.156Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""input[value=\""\\31 \""]""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input name=""reviewer"" type=""radio"" value=""1"" class=""radio"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.165Z"
"label","Ensures every form element has a label","Form elements must have labels","https://dequeuniversity.com/rules/axe/4.3/label?application=AxeChrome","critical","No","No","","[""#content"",""input[name=\""reviewer\""][value=\""\\30 \""][type=\""radio\""]""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element has no placeholder attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<input name=""reviewer"" type=""radio"" value=""0"" class=""radio"" checked="""">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.171Z"
"select-name","Ensures select element has an accessible name","Select element must have an accessible name","https://dequeuniversity.com/rules/axe/4.3/select-name?application=AxeChrome","critical","No","No","","[""#content"","".dropdownreq""]","Fix any of the following:
  Form element does not have an implicit (wrapped) <label>
  Form element does not have an explicit <label>
  aria-label attribute does not exist or is empty
  aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
  Element has no title attribute
  Element's default semantics were not overridden with role=""none"" or role=""presentation""","<select name=""country"" class=""dropdownreq"">","cat.forms,wcag2a,wcag412,wcag131,section508,section508.22.n,ACT","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.178Z"
"landmark-one-main","Ensures the document has a main landmark","Document should have one main landmark","https://dequeuniversity.com/rules/axe/4.3/landmark-one-main?application=AxeChrome","moderate","No","No","","[""html""]","Fix all of the following:
  Document does not have a main landmark","<html>","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.185Z"
"landmark-one-main","Ensures the document has a main landmark","Document should have one main landmark","https://dequeuniversity.com/rules/axe/4.3/landmark-one-main?application=AxeChrome","moderate","No","No","","[""#menuPage"",""html""]","Fix all of the following:
  Document does not have a main landmark","<html xmlns=""http://www.w3.org/1999/xhtml"" class="" webkit chrome mac js"">","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.191Z"
"landmark-one-main","Ensures the document has a main landmark","Document should have one main landmark","https://dequeuniversity.com/rules/axe/4.3/landmark-one-main?application=AxeChrome","moderate","No","No","","[""#ident"",""html""]","Fix all of the following:
  Document does not have a main landmark","<html xmlns=""http://www.w3.org/1999/xhtml"" class="" webkit chrome mac js"">","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.197Z"
"landmark-one-main","Ensures the document has a main landmark","Document should have one main landmark","https://dequeuniversity.com/rules/axe/4.3/landmark-one-main?application=AxeChrome","moderate","No","No","","[""#implMessage"",""html""]","Fix all of the following:
  Document does not have a main landmark","<html><head></head><body marginwidth=""0"" marginheight=""0""></body></html>","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.203Z"
"landmark-one-main","Ensures the document has a main landmark","Document should have one main landmark","https://dequeuniversity.com/rules/axe/4.3/landmark-one-main?application=AxeChrome","moderate","No","No","","[""#proxy"",""html""]","Fix all of the following:
  Document does not have a main landmark","<html><head></head><body marginwidth=""0"" marginheight=""0""></body></html>","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.210Z"
"landmark-one-main","Ensures the document has a main landmark","Document should have one main landmark","https://dequeuniversity.com/rules/axe/4.3/landmark-one-main?application=AxeChrome","moderate","No","No","","[""#content"",""html""]","Fix all of the following:
  Document does not have a main landmark","<html>","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.217Z"
"landmark-one-main","Ensures the document has a main landmark","Document should have one main landmark","https://dequeuniversity.com/rules/axe/4.3/landmark-one-main?application=AxeChrome","moderate","No","No","","[""#tz"",""html""]","Fix all of the following:
  Document does not have a main landmark","<html><head></head><body marginwidth=""0"" marginheight=""0""></body></html>","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.224Z"
"landmark-one-main","Ensures the document has a main landmark","Document should have one main landmark","https://dequeuniversity.com/rules/axe/4.3/landmark-one-main?application=AxeChrome","moderate","No","No","","[""#tc"",""html""]","Fix all of the following:
  Document does not have a main landmark","<html><head></head><body marginwidth=""0"" marginheight=""0""></body></html>","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.231Z"
"page-has-heading-one","Ensure that the page, or at least one of its frames contains a level-one heading","Page should contain a level-one heading","https://dequeuniversity.com/rules/axe/4.3/page-has-heading-one?application=AxeChrome","moderate","No","No","","[""html""]","Fix all of the following:
  Page must have a level-one heading","<html>","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.237Z"
"page-has-heading-one","Ensure that the page, or at least one of its frames contains a level-one heading","Page should contain a level-one heading","https://dequeuniversity.com/rules/axe/4.3/page-has-heading-one?application=AxeChrome","moderate","No","No","","[""#menuPage"",""html""]","Fix all of the following:
  Page must have a level-one heading","<html xmlns=""http://www.w3.org/1999/xhtml"" class="" webkit chrome mac js"">","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.243Z"
"page-has-heading-one","Ensure that the page, or at least one of its frames contains a level-one heading","Page should contain a level-one heading","https://dequeuniversity.com/rules/axe/4.3/page-has-heading-one?application=AxeChrome","moderate","No","No","","[""#ident"",""html""]","Fix all of the following:
  Page must have a level-one heading","<html xmlns=""http://www.w3.org/1999/xhtml"" class="" webkit chrome mac js"">","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.248Z"
"page-has-heading-one","Ensure that the page, or at least one of its frames contains a level-one heading","Page should contain a level-one heading","https://dequeuniversity.com/rules/axe/4.3/page-has-heading-one?application=AxeChrome","moderate","No","No","","[""#implMessage"",""html""]","Fix all of the following:
  Page must have a level-one heading","<html><head></head><body marginwidth=""0"" marginheight=""0""></body></html>","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.255Z"
"page-has-heading-one","Ensure that the page, or at least one of its frames contains a level-one heading","Page should contain a level-one heading","https://dequeuniversity.com/rules/axe/4.3/page-has-heading-one?application=AxeChrome","moderate","No","No","","[""#proxy"",""html""]","Fix all of the following:
  Page must have a level-one heading","<html><head></head><body marginwidth=""0"" marginheight=""0""></body></html>","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.261Z"
"page-has-heading-one","Ensure that the page, or at least one of its frames contains a level-one heading","Page should contain a level-one heading","https://dequeuniversity.com/rules/axe/4.3/page-has-heading-one?application=AxeChrome","moderate","No","No","","[""#content"",""html""]","Fix all of the following:
  Page must have a level-one heading","<html>","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.271Z"
"page-has-heading-one","Ensure that the page, or at least one of its frames contains a level-one heading","Page should contain a level-one heading","https://dequeuniversity.com/rules/axe/4.3/page-has-heading-one?application=AxeChrome","moderate","No","No","","[""#tz"",""html""]","Fix all of the following:
  Page must have a level-one heading","<html><head></head><body marginwidth=""0"" marginheight=""0""></body></html>","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.277Z"
"page-has-heading-one","Ensure that the page, or at least one of its frames contains a level-one heading","Page should contain a level-one heading","https://dequeuniversity.com/rules/axe/4.3/page-has-heading-one?application=AxeChrome","moderate","No","No","","[""#tc"",""html""]","Fix all of the following:
  Page must have a level-one heading","<html><head></head><body marginwidth=""0"" marginheight=""0""></body></html>","cat.semantics,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.283Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#menuPage"",""#form1 > .textMenu""]","Fix any of the following:
  Some page content is not contained by landmarks","<div class=""textMenu"">","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.289Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#ident"",""#Table1 > tbody > tr:nth-child(1)""]","Fix any of the following:
  Some page content is not contained by landmarks","<tr>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.308Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#ident"",""#Table2""]","Fix any of the following:
  Some page content is not contained by landmarks","<table id=""Table2"" cellspacing=""0"" border=""0"" style=""border-collapse:collapse;"">
			<tbody><tr id=""RoleRowLoggedOut"">
				<td style=""white-space:nowrap;""><span id=""NotLoggedInLabel"">Not logged in.</span></td>
			</tr>
		</tbody></table>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.315Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"","".left_side""]","Fix any of the following:
  Some page content is not contained by landmarks","<div class=""left_side"">","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.321Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"",""#reg > div:nth-child(1)""]","Fix any of the following:
  Some page content is not contained by landmarks","<div><a id=""usernameSpecialCharactersLink"" class=""special em-insert-specialchars-link"" href=""javascript:popup_specialChars();"">Insert Special Character</a></div>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.330Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"",""#usernameFieldset""]","Fix any of the following:
  Some page content is not contained by landmarks","<fieldset id=""usernameFieldset"" style=""background-color: #f4f4f4;"">","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.337Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"",""#reg > div:nth-child(5)""]","Fix any of the following:
  Some page content is not contained by landmarks","<div><a class=""special em-insert-specialchars-link"" href=""javascript:popup_specialChars();"">Insert Special Character</a></div>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.343Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"",""fieldset:nth-child(8) > legend""]","Fix any of the following:
  Some page content is not contained by landmarks","<legend>Personal Information</legend>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.349Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"","".label_req:nth-child(2)""]","Fix any of the following:
  Some page content is not contained by landmarks","<span class=""label_req"">Title&nbsp;*</span>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.355Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"",""#title""]","Fix any of the following:
  Some page content is not contained by landmarks","<input type=""text"" name=""title"" id=""title"" class=""req em-insert-specialchars-input"" maxlength=""50"" value="""">","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.363Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"",""fieldset:nth-child(8) > .label_req:nth-child(6)""]","Fix any of the following:
  Some page content is not contained by landmarks","<span class=""label_req"">Given/First Name&nbsp;*</span>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.370Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"",""#firstname""]","Fix any of the following:
  Some page content is not contained by landmarks","<input type=""text"" name=""firstname"" id=""firstname"" class=""req em-insert-specialchars-input"" maxlength=""50"" value=""SMITH"">","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.377Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"","".label:nth-child(10)""]","Fix any of the following:
  Some page content is not contained by landmarks","<span class=""label"">Middle Name&nbsp;</span>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.385Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"",""#middlename""]","Fix any of the following:
  Some page content is not contained by landmarks","<input type=""text"" name=""middlename"" id=""middlename"" class=""txt em-insert-specialchars-input"" maxlength=""50"" value="""">","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.391Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"","".label_req:nth-child(13)""]","Fix any of the following:
  Some page content is not contained by landmarks","<span class=""label_req"">Family/Last Name&nbsp;*</span>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.397Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"",""#lastname""]","Fix any of the following:
  Some page content is not contained by landmarks","<input type=""text"" name=""lastname"" id=""lastname"" class=""req em-insert-specialchars-input"" maxlength=""50"" value=""CHOI"">","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.403Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"","".label:nth-child(17)""]","Fix any of the following:
  Some page content is not contained by landmarks","<span class=""label"">Degree&nbsp;</span>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.409Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"",""#degree""]","Fix any of the following:
  Some page content is not contained by landmarks","<input type=""text"" name=""degree"" id=""degree"" class=""txt em-insert-specialchars-input"" maxlength=""50"" value="""">","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.415Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"","".helpers:nth-child(19)""]","Fix any of the following:
  Some page content is not contained by landmarks","<span class=""helpers"">(Ph.D., M.D., etc.)</span>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.421Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"","".label:nth-child(22)""]","Fix any of the following:
  Some page content is not contained by landmarks","<span class=""label"">Preferred Name&nbsp;</span>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.428Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"",""#nickname""]","Fix any of the following:
  Some page content is not contained by landmarks","<input type=""text"" name=""nickname"" id=""nickname"" class=""txt em-insert-specialchars-input"" maxlength=""50"" value="""">","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.435Z"
"region","Ensures all page content is contained by landmarks","All page content should be contained by landmarks","https://dequeuniversity.com/rules/axe/4.3/region?application=AxeChrome","moderate","No","No","","[""#content"","".helpers:nth-child(24)""]","Fix any of the following:
  Some page content is not contained by landmarks","<span class=""helpers"">(nickname)</span>","cat.keyboard,best-practice","smithchoi0123@gmail.com","MR","https://www.editorialmanager.com/micrel/default1.aspx","","2021-12-06T13:53:50.441Z"
